feature	importance.x	Frequency.x	importance.y	Frequency.y	comparison	drug
ENSG00000170779_cnv	0.23450598559633198	2	0.0910621187855658	1	CCLE	TAMOXIFEN
ENSG00000079134_gex	0.23431309456952013	2	0.7691092786315467	2	CCLE	TAMOXIFEN
ENSG00000168454_cnv	0.2338419625040328	1	0.21649572358333047	1	CCLE	TAMOXIFEN
ENSG00000130244_cnv	0.23316769741030996	2	0.2780965686441544	1	CCLE	TAMOXIFEN
ENSG00000158815_cnv	0.2331386784062763	1	0.22854806283436124	1	CCLE	TAMOXIFEN
ENSG00000264897_cnv	0.23243539430851984	1	0.11695232902852079	1	CCLE	TAMOXIFEN
ENSG00000141385_cnv	0.23241661730590985	2	0.5091287014004837	2	CCLE	TAMOXIFEN
ENSG00000147533_cnv	0.23208375225964156	1	0.2477425290489658	1	CCLE	TAMOXIFEN
ENSG00000164691_cnv	0.23173211021076334	1	0.22720891402869114	1	CCLE	TAMOXIFEN
ENSG00000123870_gex	0.2316826072038824	2	0.6143898865301394	2	CCLE	TAMOXIFEN
ENSG00000147408_cnv	0.2306771840641286	1	0.25265274133642274	1	CCLE	TAMOXIFEN
ENSG00000174483_cnv	0.23032554201525035	1	0.19730125736872595	1	CCLE	TAMOXIFEN
ENSG00000215973_cnv	0.2301053389846421	2	0.13971785872491227	1	CCLE	TAMOXIFEN
ENSG00000147457_cnv	0.22997389996637213	1	0.2486352949194125	1	CCLE	TAMOXIFEN
ENSG00000104722_cnv	0.22962225791749385	1	0.3097897570450131	1	CCLE	TAMOXIFEN
ENSG00000044524_cnv	0.2293423098785811	2	0.339251030769755	1	CCLE	TAMOXIFEN
ENSG00000182379_cnv	0.22891726681950011	2	0.18435615224724844	1	CCLE	TAMOXIFEN
ENSG00000197363_cnv	0.22850929376279186	2	0.0665110573482809	1	CCLE	TAMOXIFEN
ENSG00000147905_cnv	0.2275124056242244	1	0.24417146556717892	1	CCLE	TAMOXIFEN
ENSG00000136152_cnv	0.22743046961283528	2	0.2660442293931236	1	CCLE	TAMOXIFEN
ENSG00000117475_gex	0.22682960552931516	2	0.678329982621733	2	CCLE	TAMOXIFEN
ENSG00000198546_cnv	0.22680912152646793	1	0.15846594200429345	1	CCLE	TAMOXIFEN
ENSG00000188878_cnv	0.22610583742871143	1	0.1673936007087607	1	CCLE	TAMOXIFEN
ENSG00000102547_cnv	0.2246992692331984	1	0.32094933042559715	1	CCLE	TAMOXIFEN
ENSG00000270392_cnv	0.22364434308656372	1	0.1111493508706171	1	CCLE	TAMOXIFEN
ENSG00000186847_S241N_mut	0.22333537604361728	2	0.17141104712577096	1	CCLE	TAMOXIFEN
ENSG00000165417_cnv	0.22294105898880723	2	0.2209595529355641	1	CCLE	TAMOXIFEN
ENSG00000208008_cnv	0.22223777489105073	1	0.14775275155893278	1	CCLE	TAMOXIFEN
ENSG00000225746_cnv	0.22188613284217248	1	0.1370395611135721	1	CCLE	TAMOXIFEN
ENSG00000102466_cnv	0.2207458566836741	2	0.5469502845265274	2	CCLE	TAMOXIFEN
ENSG00000136111_cnv	0.2202969156212713	2	0.6319283061300983	2	CCLE	TAMOXIFEN
ENSG00000232382_cnv	0.21977628054890302	1	0.1321293488261151	1	CCLE	TAMOXIFEN
ENSG00000254004_cnv	0.21942463850002478	1	0.08258084301632193	1	CCLE	TAMOXIFEN
ENSG00000104714_cnv	0.21929661348222929	2	0.3102361399802364	1	CCLE	TAMOXIFEN
ENSG00000155886_cnv	0.2190729964511465	1	0.23301189218659488	1	CCLE	TAMOXIFEN
ENSG00000198792_cnv	0.21872135440226828	1	0.15668041026340002	1	CCLE	TAMOXIFEN
ENSG00000120910_cnv	0.21836971235339	1	0.29014890789518516	1	CCLE	TAMOXIFEN
ENSG00000083290_cnv	0.21823827333512003	2	0.3303233720652877	1	CCLE	TAMOXIFEN
ENSG00000276231_cnv	0.21801807030451179	1	0.1075782873888302	1	CCLE	TAMOXIFEN
ENSG00000134882_cnv	0.21766642825563354	1	0.27273997342147405	1	CCLE	TAMOXIFEN
ENSG00000149575_gex	0.2169648511581143	2	0.5988857464136027	2	CCLE	TAMOXIFEN
ENSG00000280204_cnv	0.21696314415787704	1	0.1053463727127134	1	CCLE	TAMOXIFEN
ENSG00000168748_gex	0.21656712010282972	2	0.6130439227178246	2	CCLE	TAMOXIFEN
ENSG00000105983_cnv	0.21645616508740695	2	0.3062186935632262	1	CCLE	TAMOXIFEN
ENSG00000139726_gex	0.2161369560430369	2	0.566264013357413	2	CCLE	TAMOXIFEN
ENSG00000130204_gex	0.21530393992724764	2	0.05669063277336695	1	CCLE	TAMOXIFEN
ENSG00000186526_cnv	0.21520493391348583	1	0.17230381299621766	1	CCLE	TAMOXIFEN
ENSG00000171858_cnv	0.21517079390874036	2	0.20533615020274645	1	CCLE	TAMOXIFEN
ENSG00000134909_cnv	0.21450164981572933	1	0.2709544416805806	1	CCLE	TAMOXIFEN
ENSG00000123200_cnv	0.2141500077668511	1	0.2852386956077282	1	CCLE	TAMOXIFEN
ENSG00000152669_gex	0.21412269576305473	2	0.5873581626742085	2	CCLE	TAMOXIFEN
ENSG00000184571_cnv	0.21263760555662717	2	0.1789995570245681	1	CCLE	TAMOXIFEN
ENSG00000266327_cnv	0.21239179752245987	1	0.11248849967628718	1	CCLE	TAMOXIFEN
ENSG00000215397_cnv	0.21204015547358163	1	0.1415033904658057	1	CCLE	TAMOXIFEN
ENSG00000136099_cnv	0.21168851342470338	1	0.27050805874535727	1	CCLE	TAMOXIFEN
ENSG00000107014_cnv	0.21137442538104514	2	0.4248168466964255	2	CCLE	TAMOXIFEN
ENSG00000235942_cnv	0.2109852293269469	1	0.12855828534432823	1	CCLE	TAMOXIFEN
ENSG00000117036_gex	0.21084525530749051	2	0.07276041844140797	1	CCLE	TAMOXIFEN
ENSG00000171346_gex	0.2103843652434268	2	0.42049272498040685	1	CCLE	TAMOXIFEN
ENSG00000134874_cnv	0.20993030318031217	1	0.1017753092309265	1	CCLE	TAMOXIFEN
ENSG00000139842_cnv	0.20922701908255567	1	0.2557774218829863	1	CCLE	TAMOXIFEN
ENSG00000065154_cnv	0.2089009820372365	2	0.33701911609363816	1	CCLE	TAMOXIFEN
ENSG00000178035_cnv	0.20817209293592093	1	0.19105189627559888	1	CCLE	TAMOXIFEN
ENSG00000165304_cnv	0.20746880883816443	1	0.22185231880601083	1	CCLE	TAMOXIFEN
ENSG00000183090_cnv	0.20711716678928618	1	0.18301700344157834	1	CCLE	TAMOXIFEN
ENSG00000085365_gex	0.2066733467275952	2	0.6685163730534636	2	CCLE	TAMOXIFEN
ENSG00000164398_gex	0.20587276361631418	2	0.3758544314580707	1	CCLE	TAMOXIFEN
ENSG00000185507_gex	0.20512339051215128	2	0.00982042457491396	1	CCLE	TAMOXIFEN
ENSG00000154319_cnv	0.20500731449601672	1	0.3495178382798923	1	CCLE	TAMOXIFEN
ENSG00000183128_cnv	0.20474443645947668	2	0.18212423757113164	1	CCLE	TAMOXIFEN
ENSG00000103051_gex	0.20472395245662942	2	0.29635226769346096	2	CCLE	TAMOXIFEN
ENSG00000147439_cnv	0.2046556724471385	1	0.2499744437250826	1	CCLE	TAMOXIFEN
ENSG00000146910_cnv	0.2040667573652793	2	0.09016935291511909	1	CCLE	TAMOXIFEN
ENSG00000102572_cnv	0.20395238834938198	1	0.3847820901625379	1	CCLE	TAMOXIFEN
ENSG00000214049_cnv	0.20360074630050376	1	0.1450744539475926	1	CCLE	TAMOXIFEN
ENSG00000164828_cnv	0.20325251825210008	2	0.22497699935257437	1	CCLE	TAMOXIFEN
ENSG00000131773_gex	0.20316546123999912	2	0.039728081234879205	1	CCLE	TAMOXIFEN
ENSG00000106477_cnv	0.20298964021556	2	0.30443316182233277	1	CCLE	TAMOXIFEN
ENSG00000207825_cnv	0.20296062121152636	2	0.1486455174293795	1	CCLE	TAMOXIFEN
ENSG00000277632_cnv	0.20257313215766537	2	0.10668552151838347	1	CCLE	TAMOXIFEN
ENSG00000139793_cnv	0.20254582015386902	1	0.2571165706886564	1	CCLE	TAMOXIFEN
ENSG00000132702_gex	0.2020712740879071	2	0.1326626230960575	2	CCLE	TAMOXIFEN
ENSG00000126226_cnv	0.20184253605611252	1	0.2807748662554946	1	CCLE	TAMOXIFEN
ENSG00000139797_cnv	0.2014908940072343	1	0.3629093263365931	1	CCLE	TAMOXIFEN
ENSG00000102755_cnv	0.20136628298991335	2	0.3191637986847037	1	CCLE	TAMOXIFEN
ENSG00000231672_cnv	0.20008432581172128	1	0.1334684976317852	1	CCLE	TAMOXIFEN
ENSG00000251791_cnv	0.19946639172582845	2	0.12498722186254133	1	CCLE	TAMOXIFEN
ENSG00000197479_cnv	0.1993810417139648	1	0.16203700548608033	1	CCLE	TAMOXIFEN
ENSG00000184029_cnv	0.19911816367742477	2	0.18033870583023817	1	CCLE	TAMOXIFEN
ENSG00000092969_cnv	0.19867434361573377	2	0.3263059256482775	1	CCLE	TAMOXIFEN
ENSG00000221821_cnv	0.19832611556733007	1	0.13882509285446554	1	CCLE	TAMOXIFEN
ENSG00000205883_cnv	0.19797447351845185	1	0.15132381504071968	1	CCLE	TAMOXIFEN
ENSG00000146918_cnv	0.19751016945391356	2	0.25443827307731626	1	CCLE	TAMOXIFEN
ENSG00000156689_cnv	0.19742652644228723	2	0.4829267046035369	2	CCLE	TAMOXIFEN
ENSG00000165409_cnv	0.19738385143635537	2	0.22140593587078744	1	CCLE	TAMOXIFEN
ENSG00000104765_cnv	0.19727118942069535	1	0.30711145943367296	1	CCLE	TAMOXIFEN
ENSG00000104613_cnv	0.19691954737181708	1	0.3142535863972467	1	CCLE	TAMOXIFEN
ENSG00000168528_cnv	0.19656790532293886	1	0.21337104303676696	1	CCLE	TAMOXIFEN
ENSG00000154328_cnv	0.1962162632740606	1	0.09061573585034245	1	CCLE	TAMOXIFEN
ENSG00000240268_cnv	0.19516133712742587	1	0.09865062868436296	1	CCLE	TAMOXIFEN
ENSG00000104626_cnv	0.19499917210488493	2	0.31380720346202334	1	CCLE	TAMOXIFEN
ENSG00000136159_cnv	0.19445805302966937	1	0.26381231471700683	1	CCLE	TAMOXIFEN
ENSG00000164794_cnv	0.19340312688303465	1	0.0807953112754285	1	CCLE	TAMOXIFEN
ENSG00000176597_cnv	0.19339629888208557	2	0.19328381095171568	1	CCLE	TAMOXIFEN
ENSG00000088538_cnv	0.19313854184625734	2	0.3271986915187242	1	CCLE	TAMOXIFEN
ENSG00000171345_cnv	0.19269984278527819	1	0.20667529900841652	1	CCLE	TAMOXIFEN
ENSG00000120896_cnv	0.1923482007363999	1	0.29193443963607857	1	CCLE	TAMOXIFEN
ENSG00000178187_cnv	0.19164491663864344	1	0.1906055133403755	1	CCLE	TAMOXIFEN
ENSG00000142182_gex	0.1915629806272543	2	0.6692251337445054	2	CCLE	TAMOXIFEN
ENSG00000235284_cnv	0.19135131259783247	2	0.1290046682795516	1	CCLE	TAMOXIFEN
ENSG00000136167_cnv	0.19129327458976517	1	0.26336593178178347	1	CCLE	TAMOXIFEN
ENSG00000236699_cnv	0.1905899904920087	1	0.1276655194738815	1	CCLE	TAMOXIFEN
ENSG00000172752_cnv	0.19049098447824686	2	0.20221146965618292	1	CCLE	TAMOXIFEN
ENSG00000173258_cnv	0.19036466646068861	2	0.20042593791528948	1	CCLE	TAMOXIFEN
ENSG00000147364_cnv	0.19023834844313045	1	0.25309912427164616	1	CCLE	TAMOXIFEN
ENSG00000104671_cnv	0.1898867063942522	1	0.31246805465635324	1	CCLE	TAMOXIFEN
ENSG00000099246_cnv	0.18870204822958475	2	0.6275343305959723	2	CCLE	TAMOXIFEN
ENSG00000183111_cnv	0.18848013819873924	1	0.182570620506355	1	CCLE	TAMOXIFEN
ENSG00000188822_cnv	0.18812849614986096	1	0.16783998364398406	1	CCLE	TAMOXIFEN
ENSG00000106511_gex	0.18803461113681094	2	0.423171022591747	1	CCLE	TAMOXIFEN
ENSG00000104728_cnv	0.18777685410098274	1	0.30934337410978974	1	CCLE	TAMOXIFEN
ENSG00000253719_cnv	0.1866587689455689	2	0.12409445599209458	1	CCLE	TAMOXIFEN
ENSG00000125384_gex	0.1864624639182825	2	0.7513033700207857	2	CCLE	TAMOXIFEN
ENSG00000130612_gex	0.1860766818646588	2	0.2282396837836917	2	CCLE	TAMOXIFEN
ENSG00000145012_cnv	0.18586672083547423	2	0.3615701775309231	1	CCLE	TAMOXIFEN
ENSG00000107099_cnv	0.18566700180771326	1	0.22354073670221822	2	CCLE	TAMOXIFEN
ENSG00000184887_cnv	0.18496371770995676	1	0.10311445803659658	1	CCLE	TAMOXIFEN
ENSG00000255071_cnv	0.18461207566107854	1	0.12320169012164787	1	CCLE	TAMOXIFEN
ENSG00000136153_cnv	0.18390879156332204	1	0.26559784645790024	1	CCLE	TAMOXIFEN
ENSG00000134028_cnv	0.1835571495144438	1	0.27407912222714415	1	CCLE	TAMOXIFEN
ENSG00000233608_cnv	0.18320550746556552	1	0.13079020002044503	1	CCLE	TAMOXIFEN
ENSG00000102796_cnv	0.1828538654166873	1	0.3187174157494803	1	CCLE	TAMOXIFEN
ENSG00000083544_cnv	0.18270535639604454	2	0.329430606194841	1	CCLE	TAMOXIFEN
ENSG00000136237_gex	0.1820003652980508	2	0.42280982723958155	2	CCLE	TAMOXIFEN
ENSG00000237036_cnv	0.18179893927005256	1	0.059368930384707114	1	CCLE	TAMOXIFEN
ENSG00000150394_cnv	0.18144729722117434	1	0.24372508263195553	1	CCLE	TAMOXIFEN
ENSG00000271503_gex	0.1809283691490433	2	0.09673050056223804	2	CCLE	TAMOXIFEN
ENSG00000120903_cnv	0.18074401312341787	1	0.2910416737656319	1	CCLE	TAMOXIFEN
ENSG00000136161_gex	0.1806330581079951	2	0.01696255153848775	1	CCLE	TAMOXIFEN
ENSG00000167881_gex	0.18025069005484592	2	0.5253024159198554	2	CCLE	TAMOXIFEN
ENSG00000205810_cnv	0.18002707302376314	2	0.0700821208300678	1	CCLE	TAMOXIFEN
ENSG00000184650_cnv	0.1799297740102386	2	0.17855317408934473	1	CCLE	TAMOXIFEN
ENSG00000115474_gex	0.1796651889734613	2	0.14158346679388012	2	CCLE	TAMOXIFEN
ENSG00000147443_cnv	0.17933744492790485	1	0.24952806078985923	1	CCLE	TAMOXIFEN
ENSG00000106689_cnv	0.17808450675374646	2	0.3030940130166626	1	CCLE	TAMOXIFEN
ENSG00000163743_gex	0.1779462397345273	2	0.0339251030769755	1	CCLE	TAMOXIFEN
ENSG00000147854_cnv	0.17793087673239188	1	0.34728592360377547	1	CCLE	TAMOXIFEN
ENSG00000106415_cnv	0.17779773071388458	2	0.30487954475755613	1	CCLE	TAMOXIFEN
ENSG00000043039_cnv	0.17727197464080446	2	0.3401437966402017	1	CCLE	TAMOXIFEN
ENSG00000156738_cnv	0.17687595058575714	1	0.22988721164003134	1	CCLE	TAMOXIFEN
ENSG00000198075_gex	0.17632458950911797	2	0.8334531638668347	2	CCLE	TAMOXIFEN
ENSG00000104643_cnv	0.17617266648800065	1	0.34996422121511567	1	CCLE	TAMOXIFEN
ENSG00000168488_cnv	0.17582102443912243	1	0.21471019184243703	1	CCLE	TAMOXIFEN
ENSG00000165066_cnv	0.17553424839926055	2	0.22319146761168088	1	CCLE	TAMOXIFEN
ENSG00000065609_cnv	0.17416694120920484	2	0.3365727331584148	1	CCLE	TAMOXIFEN
ENSG00000264175_cnv	0.17335953009697472	1	0.11829147783419089	1	CCLE	TAMOXIFEN
ENSG00000083535_cnv	0.17316493206992556	2	0.43883872286775477	2	CCLE	TAMOXIFEN
ENSG00000102678_cnv	0.17301300904880829	2	0.31961018161992705	1	CCLE	TAMOXIFEN
ENSG00000139675_cnv	0.17300788804809644	1	0.26024125123521996	1	CCLE	TAMOXIFEN
ENSG00000243667_gex	0.17287986303030095	2	0.1629808839063618	2	CCLE	TAMOXIFEN
ENSG00000182348_cnv	0.17265624599921822	1	0.18480253518247178	1	CCLE	TAMOXIFEN
ENSG00000168081_cnv	0.17230460395033995	1	0.2182812553242239	1	CCLE	TAMOXIFEN
ENSG00000123178_cnv	0.1712496778037052	1	0.2865778444133983	1	CCLE	TAMOXIFEN
ENSG00000158864_cnv	0.17118481179468886	2	0.0865982894333322	1	CCLE	TAMOXIFEN
ENSG00000035720_cnv	0.1707887877396415	2	0.3423757113163185	1	CCLE	TAMOXIFEN
ENSG00000199179_cnv	0.17054639370594873	1	0.3905850683204416	1	CCLE	TAMOXIFEN
ENSG00000102595_cnv	0.1703910566843569	2	0.37094421917061365	1	CCLE	TAMOXIFEN
ENSG00000155252_cnv	0.1701947516570705	1	0.23390465805704158	1	CCLE	TAMOXIFEN
ENSG00000205899_cnv	0.16984310960819224	1	0.15043104917027295	1	CCLE	TAMOXIFEN
ENSG00000207702_cnv	0.16799272135098828	2	0.1495382832998262	1	CCLE	TAMOXIFEN
ENSG00000133874_cnv	0.1677247223137364	2	0.27586465396803755	1	CCLE	TAMOXIFEN
ENSG00000163568_gex	0.16770765231136367	2	0.053565952226803416	1	CCLE	TAMOXIFEN
ENSG00000104763_cnv	0.16667833116828804	1	0.3075578423688963	1	CCLE	TAMOXIFEN
ENSG00000156011_cnv	0.1663266891194098	1	0.23167274338092478	1	CCLE	TAMOXIFEN
ENSG00000136141_cnv	0.16597504707053157	1	0.2673833781987937	1	CCLE	TAMOXIFEN
ENSG00000215952_cnv	0.1658845760579561	2	0.14016424166013564	1	CCLE	TAMOXIFEN
ENSG00000104299_cnv	0.16562340502165332	1	0.31514635226769344	1	CCLE	TAMOXIFEN
ENSG00000122729_cnv	0.16543051399484143	2	0.287470610283845	1	CCLE	TAMOXIFEN
ENSG00000136193_cnv	0.16397444279244755	2	0.26247316591133674	1	CCLE	TAMOXIFEN
ENSG00000170128_cnv	0.16351355272838383	1	0.2093535966197567	1	CCLE	TAMOXIFEN
ENSG00000265848_cnv	0.1630680256664556	2	0.114720414352404	1	CCLE	TAMOXIFEN
ENSG00000174038_cnv	0.16281026863062736	1	0.19819402323917265	1	CCLE	TAMOXIFEN
ENSG00000188938_cnv	0.16260713560239187	2	0.16694721777353733	1	CCLE	TAMOXIFEN
ENSG00000189157_cnv	0.16210698453287087	1	0.166500834838314	1	CCLE	TAMOXIFEN
ENSG00000147853_cnv	0.16175534248399262	1	0.2464033802432957	1	CCLE	TAMOXIFEN
ENSG00000154330_cnv	0.16105205838623612	1	0.23658295566838175	1	CCLE	TAMOXIFEN
ENSG00000166575_cnv	0.16007394725027868	2	0.22006678706511734	1	CCLE	TAMOXIFEN
ENSG00000140983_gex	0.15995957823438137	2	0.35264251882645586	1	CCLE	TAMOXIFEN
ENSG00000196139_gex	0.1596028151847913	2	0.3821037925511977	1	CCLE	TAMOXIFEN
ENSG00000136574_cnv	0.15899512310032213	2	0.3544280505673493	1	CCLE	TAMOXIFEN
ENSG00000147416_cnv	0.15894220609296666	1	0.25715916448018533	2	CCLE	TAMOXIFEN
ENSG00000215374_cnv	0.15859056404408842	1	0.1423961563362524	1	CCLE	TAMOXIFEN
ENSG00000130511_gex	0.15827818300066746	2	0.44532660919344397	2	CCLE	TAMOXIFEN
ENSG00000187510_cnv	0.15823892199521017	1	0.17051828125532423	1	CCLE	TAMOXIFEN
ENSG00000204947_cnv	0.15788727994633192	1	0.3557671993730193	1	CCLE	TAMOXIFEN
ENSG00000109519_gex	0.1575527078998264	2	0.3856748560329846	1	CCLE	TAMOXIFEN
ENSG00000233927_cnv	0.15753563789745367	1	0.1298974341499983	1	CCLE	TAMOXIFEN
ENSG00000137070_cnv	0.1561290697019407	1	0.26113401710566664	1	CCLE	TAMOXIFEN
ENSG00000009413_cnv	0.15606761769339889	2	0.513761202167172	2	CCLE	TAMOXIFEN
ENSG00000167644_gex	0.15598568168200974	2	0.6342931134357855	2	CCLE	TAMOXIFEN
ENSG00000255398_cnv	0.15507414355530597	1	0.12275530718642451	1	CCLE	TAMOXIFEN
ENSG00000198765_gex	0.15472591550690226	2	0.02410467850206154	1	CCLE	TAMOXIFEN
ENSG00000169474_gex	0.15453814548080225	2	0.0022319146761168086	1	CCLE	TAMOXIFEN
ENSG00000275700_cnv	0.15444938146846404	2	0.10847105325927693	1	CCLE	TAMOXIFEN
ENSG00000172738_cnv	0.15437085945754947	1	0.20265785259140626	1	CCLE	TAMOXIFEN
ENSG00000170989_cnv	0.15366757535979297	1	0.20801444781408662	1	CCLE	TAMOXIFEN
ENSG00000077800_cnv	0.1532732583049829	2	0.334340818482298	1	CCLE	TAMOXIFEN
ENSG00000169905_gex	0.1522746631661782	2	0.0167785463590827	2	CCLE	TAMOXIFEN
ENSG00000171889_cnv	0.15226100716428	1	0.2048897672675231	1	CCLE	TAMOXIFEN
ENSG00000146926_cnv	0.15201007812940087	2	0.25399189014209284	1	CCLE	TAMOXIFEN
ENSG00000211580_cnv	0.15190936511540176	1	0.14685998568848604	1	CCLE	TAMOXIFEN
ENSG00000215126_cnv	0.15140750704564349	2	0.14373530514192254	1	CCLE	TAMOXIFEN
ENSG00000173531_cnv	0.15085443896876702	1	0.19908678910961938	1	CCLE	TAMOXIFEN
ENSG00000125247_cnv	0.1505027969198888	1	0.2838995468020581	1	CCLE	TAMOXIFEN
ENSG00000136104_cnv	0.15015115487101055	1	0.26961529287491054	1	CCLE	TAMOXIFEN
ENSG00000119414_gex	0.14902282771417305	2	0.4389068729342011	2	CCLE	TAMOXIFEN
ENSG00000102531_cnv	0.14874458667549756	1	0.32228847923126724	1	CCLE	TAMOXIFEN
ENSG00000204920_cnv	0.1483929446266193	1	0.15266296384638975	1	CCLE	TAMOXIFEN
ENSG00000233532_cnv	0.14804130257774106	1	0.13123658295566837	1	CCLE	TAMOXIFEN
ENSG00000173540_cnv	0.14698637643110635	1	0.19864040617439602	1	CCLE	TAMOXIFEN
ENSG00000104691_cnv	0.14663473438222807	1	0.3111289058506832	1	CCLE	TAMOXIFEN
ENSG00000156687_cnv	0.1463496653426035	2	0.23077997751047805	1	CCLE	TAMOXIFEN
ENSG00000259030_cnv	0.1459314502844716	1	0.12141615838075444	1	CCLE	TAMOXIFEN
ENSG00000177511_gex	0.1453630192054597	2	0.09329403346168261	1	CCLE	TAMOXIFEN
ENSG00000263409_cnv	0.1441732400400804	1	0.11963062663986097	1	CCLE	TAMOXIFEN
ENSG00000208772_cnv	0.14382159799120214	1	0.1473063686237094	1	CCLE	TAMOXIFEN
ENSG00000104760_cnv	0.14346995594232387	1	0.30800422530411964	1	CCLE	TAMOXIFEN
ENSG00000165071_cnv	0.14311831389344565	1	0.5698998194023239	2	CCLE	TAMOXIFEN
ENSG00000221445_cnv	0.1427666718445674	1	0.13927147578968888	1	CCLE	TAMOXIFEN
ENSG00000137054_cnv	0.14241502979568915	1	0.26158040004089	1	CCLE	TAMOXIFEN
ENSG00000168556_cnv	0.1413601036490544	1	0.2129246601015436	1	CCLE	TAMOXIFEN
ENSG00000184232_cnv	0.13995353545354144	1	0.1798923228950148	1	CCLE	TAMOXIFEN
ENSG00000147419_cnv	0.1396018934046632	1	0.25175997546597606	1	CCLE	TAMOXIFEN
ENSG00000152214_cnv	0.13828238222125114	2	0.24015401915016865	1	CCLE	TAMOXIFEN
ENSG00000102543_cnv	0.13819532520915023	1	0.32139571336082046	1	CCLE	TAMOXIFEN
ENSG00000134020_cnv	0.13784368316027198	1	0.2745255051623675	1	CCLE	TAMOXIFEN
ENSG00000083312_gex	0.1377788171512556	2	0.12777967083517905	2	CCLE	TAMOXIFEN
ENSG00000204909_cnv	0.13761494512847738	2	0.15310934678161311	1	CCLE	TAMOXIFEN
ENSG00000184436_cnv	0.13683484602004362	2	0.17944593995979147	1	CCLE	TAMOXIFEN
ENSG00000154096_cnv	0.13678875701363724	1	0.23702933860360512	1	CCLE	TAMOXIFEN
ENSG00000271982_cnv	0.1357338308670025	1	0.11070296793539375	1	CCLE	TAMOXIFEN
ENSG00000168491_cnv	0.1354658318297506	2	0.21426380890721367	1	CCLE	TAMOXIFEN
ENSG00000131941_cnv	0.13521319579463423	2	0.088830204109449	1	CCLE	TAMOXIFEN
ENSG00000176401_cnv	0.1343272626714895	1	0.19373019388693904	1	CCLE	TAMOXIFEN
ENSG00000130182_cnv	0.13425556866152405	2	0.43703274610692744	2	CCLE	TAMOXIFEN
ENSG00000147862_cnv	0.13362397857373304	1	0.24595699730807236	1	CCLE	TAMOXIFEN
ENSG00000164822_cnv	0.1332723365248548	1	0.2254233822877977	1	CCLE	TAMOXIFEN
ENSG00000207611_cnv	0.13313577650587294	2	0.14998466623504958	1	CCLE	TAMOXIFEN
ENSG00000139679_cnv	0.1325690524270983	1	0.25979486829999654	1	CCLE	TAMOXIFEN
ENSG00000116786_cnv	0.13240859440479463	2	0.29818380072920564	1	CCLE	TAMOXIFEN
ENSG00000125266_cnv	0.13186576832934183	1	0.28300678093161136	1	CCLE	TAMOXIFEN
ENSG00000236678_cnv	0.13151412628046355	1	0.12811190240910483	1	CCLE	TAMOXIFEN
ENSG00000213281_Q61R_mut	0.1311624842315853	1	0.14552083688281597	1	CCLE	TAMOXIFEN
ENSG00000139835_cnv	0.13081084218270708	1	0.25622380481820967	1	CCLE	TAMOXIFEN
ENSG00000121879_E545K_mut	0.13045920013382883	1	0.28791699321906833	1	CCLE	TAMOXIFEN
ENSG00000153498_cnv	0.1301075580849506	1	0.23881487034449855	1	CCLE	TAMOXIFEN
ENSG00000186523_D266A_mut	0.1287009898894376	1	0.17275019593144103	1	CCLE	TAMOXIFEN
ENSG00000079462_cnv	0.12866002188374304	2	0.3325552867414045	1	CCLE	TAMOXIFEN
ENSG00000153721_cnv	0.1283903158462539	2	0.23747572153882845	1	CCLE	TAMOXIFEN
ENSG00000197208_F507S_mut	0.12834934784055935	1	0.16337615429175045	1	CCLE	TAMOXIFEN
ENSG00000136161_cnv	0.12729442169392463	1	0.36460115173612295	2	CCLE	TAMOXIFEN
ENSG00000213281_Q61L_mut	0.12694277964504638	1	0.1459672198180393	1	CCLE	TAMOXIFEN
ENSG00000126218_cnv	0.1262394955472899	1	0.28122124919071795	1	CCLE	TAMOXIFEN
ENSG00000266617_cnv	0.12618316453945988	2	0.11204211674106382	1	CCLE	TAMOXIFEN
ENSG00000198682_cnv	0.12483292735177691	1	0.15712679319862335	1	CCLE	TAMOXIFEN
ENSG00000213889_gex	0.1231054431116566	2	0.03303233720652878	1	CCLE	TAMOXIFEN
ENSG00000265165_cnv	0.1230747171073857	1	0.11561318022285072	1	CCLE	TAMOXIFEN
ENSG00000133627_cnv	0.12277769906610018	2	0.044638293522336184	1	CCLE	TAMOXIFEN
ENSG00000120217_cnv	0.12237143300962919	1	0.0946331822673527	1	CCLE	TAMOXIFEN
ENSG00000147883_cnv	0.12201979096075095	1	0.2735799229904249	2	CCLE	TAMOXIFEN
ENSG00000133115_cnv	0.12168692591448271	2	0.2767574198384843	1	CCLE	TAMOXIFEN
ENSG00000102804_cnv	0.12131650686299446	1	0.31827103281425695	1	CCLE	TAMOXIFEN
ENSG00000125255_cnv	0.12026158071635974	1	0.2834531638668347	1	CCLE	TAMOXIFEN
ENSG00000133703_G12D_mut	0.11955829661860323	1	0.276311036903261	1	CCLE	TAMOXIFEN
ENSG00000134014_cnv	0.11885501252084675	1	0.2749718880975909	1	CCLE	TAMOXIFEN
ENSG00000131233_cnv	0.1185033704719685	1	0.27720380277370765	1	CCLE	TAMOXIFEN
ENSG00000171903_cnv	0.11843509046247758	2	0.20444338433229972	1	CCLE	TAMOXIFEN
ENSG00000188677_cnv	0.1178956783874993	2	0.16873274951443076	1	CCLE	TAMOXIFEN
ENSG00000215271_cnv	0.11787519438465204	2	0.14328892220669914	1	CCLE	TAMOXIFEN
ENSG00000207827_cnv	0.11784958938109293	2	0.14819913449415614	1	CCLE	TAMOXIFEN
