feature	(5Z)-7-OXOZEAENOL	5-FLUOROURACIL	681640	A-443654, KIN001-139	A-770041, KIN001-111	A-83-01	ABT-737	ACETALAX, OXYPHENISATIN ACETATE	ACY-1215	AFATINIB	AGI-5198	AGI-6780	AICAR, N1-(B-D-RIBOFURANOSYL)-5-AMINOIMIDAZOLE-4-CARBOXAMIDE	AKT INHIBITOR VIII, KIN001-102	ALECTINIB	ALISERTIB	ALPELISIB	ALVOCIDIB	AMG-319, AMG319	AMUVATINIB	APABETALONE	APITOLISIB, GDC0980	APO866, FK866	APR-246	AR-12	AR-42	ARA-G, 9-??-D-ARABINOFURANOSYL GUANINE	AS601245	AS605240, KIN001-173	AST-1306	AT-7519	AT13148	AT7867	AUY922	AVAGACESTAT	AXITINIB	AZ-628	AZ6102	AZ960	AZD3759	AZD4547	AZD5363	AZD5582	AZD6482	AZD6738	AZD7762	AZD8055	AZD8186	AZD8931	BAM7	BAY-61-3606	BDP-00009066	BELINOSTAT	BEXAROTENE	BI-2536	BIBR-1532	BICALUTAMIDE	BIX02189	BLEOMYCIN (50 UM)	BLEOMYCIN	BMS-345541	BMS-509744, KIN001-127	BMS-536924	BMS-754807	BORTEZOMIB	BOSUTINIB	BPD-00008900	BRIVANIB	BRYOSTATIN 1	BUPARLISIB	BVD-523	BX-795	BX-912	C-75	CABOZANTINIB	CAMPTOTHECIN	CANERTINIB	CAP-232, TT-232, TLN-232	CARMUSTINE	CAY10566	CAY10603	CCT007093	CCT018159	CD532	CEDIRANIB	CETUXIMAB, ERBITUX	CGP-082996, CINK4, KIN001-021	CGP-60474	CHIR-99021	CISPLATIN	CMK, KIN001-128	CP-724714	CP466722	CPI-613	CRIZOTINIB	CUDC-101	CX-5461	CYCLOPAMINE	CYCLOPHOSPHAMIDE	CYTARABINE	CZC24832	DABRAFENIB	DACINOSTAT	DACOMITINIB	DACTINOMYCIN	DASATINIB	DIHYDROROTENONE	DINACICLIB	DMOG, DIMETHYLOXALYLGLCINE	DOCETAXEL	DORAMAPIMOD	DOXORUBICIN	EEF2K INHIBITOR, A-484954	EHT 1864	ELEPHANTIN	ELESCLOMOL	EMBELIN	ENTINOSTAT	ENZASTAURIN	EPIRUBICIN	EPOTHILONE B, GNF-PF-193	EPZ-5676	EPZ004777	ERK5-IN-1	ERLOTINIB	ETOPOSIDE	ETP-45835	EX-527	FH535	FILANESIB	FLUDARABINE	FMK, KIN001-242	FORETINIB	FR-180204	FTI-277	FTY-720, FINGOLIMOD HYDROCHLORIDE; GILENYA; TDI-132; IMUSERA; GILENIA	FULVESTRANT	GALLIBISCOQUINAZOLE	GDC-0068	GDC-0810	GDC-0941	GEFITINIB	GEMCITABINE	GENENTECH CPD 10	GNE-317, GNE317, GNE 317	GNF-2	GS-9973	GSK1059615	GSK1070916	GSK1904529A	GSK2110183	GSK2126458	GSK2578215A	GSK2606414	GSK269962A	GSK343, GTPL8240, AOB3680, AK175558	GSK429286A	GSK591, EPZ015866, GSK3203591	GSK650394	GSK690693	GW 441756	GW-2580	GW843682X	HG-5-113-01	HG-5-88-01	I-BET-762	I-BRD9	IBRUTINIB	IC-87114	ICL1100013	IDELALISIB	IKK-2-INHIBITOR-V	IMATINIB	IOX2	IPA-3	IRINOTECAN	ISPINESIB MESYLATE, SB-715992	IWP-2, WNT INHIBITOR IWP-2	JNJ-38877605	JNK INHIBITOR VIII	JNK-9L, KIN001-204	JQ1	JQ12	JW-7-24-1	JW-7-52-1, NA	KB NB 142-70	KIN001-042	KIN001-135	KIN001-206	KIN001-236	KIN001-244	KIN001-260, BAYER IKKB INHIBITOR	KIN001-266	KIN001-270	KOBE2602	KRAS (G12C) INHIBITOR-12, GTPL8020	KU-55933	KU-57788	LAPATINIB	LCL-161	LDN-193189	LEFLUNOMIDE	LENALIDOMIDE	LESTAURTINIB	LFM-A13	LGK-974	LIMK1 INHIBITOR BMS4	LINIFANIB	LINSITINIB	LJI308	LY2109761	MASITINIB	METAP2 INHIBITOR, A832234	METHOTREXATE	MG-132	MIDOSTAURIN	MIM1, MIM 1, MIM-1	MIM1	MIRA-1	MIRIN	MITOMYCIN-C	MITOXANTRONE	MK-1775	MK-2206	MK-8776, SCH900776	ML323, GTPL7898, AOB2313,	MN-64	MOTESANIB	MPS-1-IN-1	NAVITOCLAX	NELARABINE	NG-25	NILOTINIB	NINTEDANIB	NIRAPARIB	NPK76-II-72-1	NSC-207895, XI-006	NSC-319726	NSC-87877	NUTLIN-3A (-)	NVP-ADW742	NVP-BEZ235	NVP-BHG712	NVP-TAE684	OBATOCLAX	OF-1	OLAPARIB	OSI-027	OSI-930	OSIMERTINIB	OTX015	OXALIPLATIN	P22077	PAC-1	PACLITAXEL	PALBOCICLIB	PANOBINOSTAT	PARTHENOLIDE	PAZOPANIB	PCI-34051	PD-0325901	PD-173074	PD-184352	PELITINIB	PEMETREXED	PEVONEDISTAT	PF-4708671	PF-562271	PFI-1	PFI-3	PHA-665752	PHA-793887	PHENFORMIN	PI-103	PICOLINICI-ACID, PICOLINATE	PIK-93	PILARALISIB, XL-147	PIPERLONGUMINE	PLX-4720	PODOPHYLLOTOXIN	PONATINIB	PRT062607	PYRIDOSTATIN	PYRIMETHAMINE	QL-VIII-58	QL-X-138	QL-XI-92	QL-XII-47	QL-XII-61	QS11	QUIZARTINIB	REFAMETINIB	RO-3306	ROSCOVITINE	RTRAIL	RU-SKI-43	RUCAPARIB	RUXOLITINIB	S-TRITYL-L-CYSTEINE	SABUTOCLAX, BI-97C1	SALUBRINAL	SARACATINIB	SAVOLITINIB	SB 505124	SB-216763	SB-590885	SB52334	SCH772984, CS-1421	SELUMETINIB	SERDEMETAN	SGC0946	SHIKONIN	SINULARIN	SIROLIMUS	SL 0101-1	SN-38	SNX-2112	SORAFENIB	SPHINGOSINE KINASE 1 INHIBITOR II, PF-543	STF-62247	SU-11274	SUNITINIB	T0901317	TAK-715	TALAZOPARIB	TAMOXIFEN	TANESPIMYCIN	TASELISIB	TELOMERASE INHIBITOR IX, MST-312, MST 312, MST312	TEMOZOLOMIDE	TEMSIROLIMUS	TENIPOSIDE	TENOVIN-6	TG-101348	TGX-221	THAPSIGARGIN	THZ-2-102-1	THZ-2-49	TIPIFARNIB	TIVOZANIB	TL-1-85	TL-2-105	TOPOTECAN	TORIN-2	TOZASERTIB	TPCA-1	TRAMETINIB	TRETINOIN	TRICHOSTATIN-A	TUBASTATIN A	TW-37	TWS-119	UMI-77, UMI 77	UNC0638	UNC0642	UNC1215	UPROSERTIB	VE-821	VE-822	VELIPARIB	VENETOCLAX	VENOTOCLAX, ABT-199, VENECLEXTA, GDC-0199	VINBLASTINE	VINCRISTINE	VINORELBINE	VISMODEGIB	VNLG-124	VORINOSTAT	VOXTALISIB	VX-11E	VX-702	WEHI-539, WEHI539	WH-4-023	WHI-P97, KIN001-055	WIKI4	WNT-C59	WYE-125132	WZ-1-84, KIN001-123	WZ3105	WZ4003	XAV-939	XMD11-85H	XMD13-2	XMD14-99	XMD15-27	XMD8-92	Y-39983	YK-4-279	YM-155	YM-201636	Z-LLNLE-CHO, Z-L-NORLEUCINE-CHO	ZG-10	ZIBOTENTAN	ZM-447439	ZOLEDRONATE, ZOLEDRONIC ACID, ZOMETA, RECLAST	ZSTK-474
ENSG00000140464_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54767623557789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.0631538251915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32362803708946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5849234252035	0	0	0	0	0	0	0	0	0	18.5515382081939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374500512508334	0	0	0	0	0	0	0	0.501731995355146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140464_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7489995765974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02894686081325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.9878706548582	0	0	62.4050250210517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29976892592695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9811062694951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.4606688256193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140538_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.7075989070145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.3052202542324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140538_mut.panel	0	0	0	0	0	0	0	3.76929683216242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74383579803168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.5736106306156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.8349747820297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140564_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99412023657424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73910769239002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.61394363226644	0	0	0	0	0	0	0	0	0	6.34297004255715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4899061167619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140577_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140836_cnv.panel	0	0	0	0	0	0	0.145339444369114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91431449737027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05959160867162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140836_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.85731666060148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306161031509133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48847030812854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7960106353891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140937_cnv.panel	0	0	0	0	0	0	3.22412076126308	0	4.41914120221663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73678414789034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.66293531113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74257359697176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584458926133701	0	0	0	0	1.34701886223255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140937_mut.panel	11.0139982620378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.2469036833559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5765673693446	0	0	0	0	0	0	0	0	0	0	0	0	3.82794976869099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.5974605016973	0	0	0	0	0	17.5602046151919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49876252917078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.3850927111504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.2467482919901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.219178920216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140968_cnv.panel	0	0	0	0	0	0	11.8627570163327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25629579994863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46195887592662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.45527076020907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027019330358403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71212253787172	0	0	0	0	0	0	0	0	0	0	0	0	0.268834868378526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.63519421627077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80810251014505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140968_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
