feature	A-674563	Abt-737	Afatinib	Alisertib	Alvocidib	AT-7519	Axitinib	Azd-1480	Barasertib	Bay 11-7085	BMS-345541 free base	Bortezomib	Bosutinib	Cabozantinib	Canertinib	Cediranib	Chir-99021	CI-1040	Crenolanib	Crizotinib	Dactolisib	Dasatinib	DBZ	Doramapimod	Dovitinib	Elesclomol	Erlotinib	Foretinib	GDC-0879	Gefitinib	GSK-1838705A	GSK-1904529A	Gsk-690693	GW-2580	Ibrutinib	Idelalisib	Imatinib	JNJ-28312141 free base	JNJ-7706621	JNJ38877605	JQ1 compound	KI20227	KU-55933	KW-2449	Lapatinib	Lenvatinib	Linifanib	Masitinib	Met Kinase Inhibitor	MGCD-265 analog	Midostaurin	MK-2206	MLN120B	MLN8054	Momelotinib	Motesanib	Neflamapimod	Neratinib	NF-kB Activation Inhibitor	Nilotinib	Nintedanib	NSC 74859	Nutlin-3	NVP-ADW742	Nvp-tae 684	Pazopanib	PD173955	Pelitinib	Pha-665752	PHT-427	PI-103	Pictilisib	Ponatinib	PP242	PRT062607	Pyridone 6	Quizartinib	Raf265(chir-265)	Regorafenib	Ruboxistaurin	Ruxolitinib	Sapanisertib	Saracatinib	SB-431542	Seliciclib	Selumetinib	Sepantronium bromide	Sgx-523	Sirolimus	SNS-032	Sorafenib	STO609	Sunitinib	Tanespimycin	TG-100-115	Tivozanib	Tofacitinib	Tozasertib	Trametinib	Vandetanib	Vatalanib	Vemurafenib	Venetoclax	Vismodegib	Volasertib	XAV-939
LARP4B_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPP_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRP6_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRK2_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAFB_mut.panel	0.0427641970281184	0.131335351134568	0	2.02366959150184	1.51817067698896	0	0.561528903868713	0.787046990978114	0	0.0780267481512294	0.495461595801436	0.00243037053396619	0.21197280497619	0	0.269075559791583	0.100856114058995	0.424954370629637	0.479711307258949	1.52178855903265	0.0895213950366202	1.40629077090546	0	0	0	3.97878260223025	0	0.138762206896686	0.323725978015244	0	0	0.495601699106013	0	0	0	0.0196616813392419	3.82346997176282	0	3.29753067251271	10.0671029521072	0.376015092658034	0	0	0.407780933794736	0	0	0	0.015319020411748	3.60418691778012	2.33871318194712	0	0	0.127869645037134	0	5.27248492138994	0	0	1.27648641719481	0.420287288777831	0	1.54695709975493	0	0.167232631345266	4.74996072153482	0.000930306481872958	0.637332068876504	0.0454145655909061	0.0970241255631024	0	0.706302547528879	0	0.0283527131465817	0.000740025639046626	0.143637484543196	3.86429247587897	0	4.70757110724141	0.0225596488631631	0	0	0.473258628707919	0	1.30142047996584	0	3.7305147983077	2.4334074553834	1.48214934609075	3.6018008926002	0	0	0.397066434157876	0.0780249790740668	2.42226376643895	0	1.35777531010503	0	0	0.246868256045372	0.153991626247559	4.72518241524046	0.341867957407603	0.0272081116552221	0	1.15608798757662	0.203509738456534	3.22189734847905	0
MAP2K4_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K1_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAP3K7_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPKAP1_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAX_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MED12_mut.panel	0	0	1.50682322117518	0	0	7.98945161759443	4.72271840173441	0	1.92136497250708	0	100	0	0	1.09936446100187	0.315415988182374	0	0	19.1593676426666	0	0	13.0844705157583	3.53963814318797	0	0.506582694625547	0.806872730224561	0	0	0	0	1.56229888543063	0	20.7989671528921	1.18180147678402	2.83330119338247	0	19.8175419527374	0.793943799532911	0.137962751628239	0	1.92307000877266	0	1.63097570461132	0.556778583633011	6.80929670739056	0	0	0	0	0.00262597889384082	3.70898850952178	0	6.90867657275029	0	6.54894560623371	19.2738992427976	0.241342314035948	0	0	1.98197159752954	0	0	25.474587619415	0	1.23265519121712	0.820093850654719	1.26789662868937	0	1.91110119640343	0	0.181065370576696	5.19660673956931	0	0.760508085849461	2.48708850000931	0	10.8651016381985	0	2.62088925884766	0.569855396385838	8.56077286345336	0.803874239044232	8.26839916022698	0	5.64433182994866	0	7.21681245929565	0	0	0	0.484067080332118	0.380604993711543	0.000592492699358017	3.50919172631137	6.85752159363615	0	21.5702700625344	0	1.58926336765302	0	0	1.0212570609668	0	0	0.0265126382758677	0	16.8002468373514
MEF2B_mut.panel	4.71221335444059	3.0683234385764	0.120045796380092	1.42506664229666	0.710500305545402	0	1.61411836460791	0	0.170746902881836	0	0	0.884476267198766	0	0.827860710289473	0.269709377117436	0	0.801083387330656	0	2.05031840180746	0.467572686366477	0	6.91581861250362	0	2.06112015871493	0.312778406213645	0	1.36757755107779	1.35685663561249	0.554378963580744	0.176057385156589	0	0.365118448920815	2.20661971458157	1.0357602601051	0	3.45704412414761	0	36.7842713913552	1.7247280011218	0	2.60577464269005	1.20653763039453	0	0.632388518557294	0.704383209110782	0	1.6878169557477	20.2649370303266	2.45021139315363	0.53468357614956	0	13.9214425913651	3.15546219319653	0	5.81238996762827	3.79576983264576	0	0	1.28103753745757	0.565846865044994	2.01997152708348	0	0	0	1.27736315615374	0.00310518688043626	8.70964621678489	0	0	1.56877194828873	2.58063176655253	0	0	6.16359033686235	0	0.621259287935492	0.928268877767727	4.5719210384093	0.107516571201217	0.00795020584852642	0	6.16444501957839	5.14585046980587	0	0.836332521063614	0.0132624651231883	0.412928157850964	2.70971910228423	7.53328909489474	0.861909593571701	0.0355904314722171	0	0.340830869909228	0	4.03104112037685	1.17887268124823	0	0	0.602159498062465	2.97231065150736	0	0	0	0	1.33446294832312	1.04607141856947
MEP_gex	34.8805751440378	39.1489788424834	63.8881704711287	35.8445262390367	14.5136913589701	25.9819027546278	20.6241242861479	29.1597800309275	30.3047716451569	15.9688822127	12.7805733961178	16.718867029931	10.8899554096002	20.5310322628997	26.047710733321	10.522704321681	23.9359147836705	42.1374222231626	19.6685442629654	52.980261614968	23.4282187992771	61.5543153668998	23.4892055455549	26.5384068855042	14.8497060309011	8.07334077004371	29.7598103013973	36.4925119858889	3.80126319138926	62.0761836411858	23.1096215763979	16.0227652620581	12.5264862741922	64.1817405667587	7.27568341830997	76.5176695515455	41.3709627067029	73.2427487086979	9.31379746694263	31.8022364201775	19.8802610931949	42.6571080450325	10.5671049339306	17.8878325102094	26.0049569138607	52.2016777084174	37.2020122535618	48.2244555079743	9.59042813569703	30.4725490441189	32.5896549865523	55.6566348390946	17.5635301646963	42.519680499405	28.9743149254122	20.9988726093102	38.3282561390161	67.9962876658174	15.7954539844947	27.3873262675717	50.1302074985191	23.0620045805883	15.5877712552721	11.9702318520656	32.7068626436656	67.1568725977931	22.8876159559756	38.2526649158714	17.2545939633212	71.2557285309329	45.529143943842	100	51.6639599093184	27.8873678484086	40.4204212751168	48.1997467632195	27.5393692832383	62.4093480315451	30.8982125880458	36.9987065725797	49.1632193667796	24.7223560136715	32.0439549968878	45.4059772214433	17.4678429668287	33.0396616238945	18.9663436126596	17.7037399837862	34.6100958027628	28.6231292487217	29.2259138342489	9.19118748874066	29.6014295250203	21.7338088915825	73.574024120384	43.5248309442376	26.2320591588101	15.5386162267268	27.9830863143523	37.6228342426932	10.0693664107295	21.4632968480082	31.8640408270369	61.4010998842468	28.5713479398253	39.3630064816044
MET_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGA_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MLLT1_mut.panel	0	0	0	0	0	0.371280174862265	0	0	0	0	0	3.39525756905323	0	0	0	0	0	0	0.704442717861296	4.98381303568907	1.12301962476482	0	0	0	1.38016151727547	11.8975425461941	0	0	0	0	0	0	0	0	0	12.6296640277153	0	1.76334178685758	0	0	0	0	0.0694537961925602	0	0	0	0	0	0	5.65629064137542	2.99325889434322	0	0	0	0	0	0	0	8.43150106247395	0	0	0	0	0	0	0	0	3.55493242123904	0	0	0	6.31065254535183	6.7421503615982	0	0	19.5716377856735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90657980200893	0	0	0	0	0	5.02111986823897	0	0	0	0	0	0	0	0
MLLT3_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN1_mut.panel	1.33009985829106	10.7731271432741	7.85974502994459	1.82537486349283	0	0.137158090278612	0.0774164273034833	5.66903170729854	1.95619147199531	0.605366778130792	0.311792535204367	0.187765870880384	3.06543172948843	0.347813166321659	0	4.04739874611627	0.00140328344795465	9.86289078271668	0	5.94551875841528	0	0.0551987436794433	1.00174477988058	1.92712532476568	2.01561894054395	2.24602437235719	0.649562825425138	0.111953674677438	0.0542953505442918	0.000444339402737915	5.75216897033247	0.434888245374057	2.74553534819421	0.136657872893569	0	0	0	1.61288914831296	2.00859052809897	2.42204805017594	4.05799337221062	0.705079867520549	2.69973102193115	1.39525329137458	0	0.338061471635127	0.730744659602052	0.263674524266644	3.7974706923861	1.36208624923984	0.586771518924604	6.16375810418717	6.32677211473772	0	0.124291685378951	0.773349176227336	2.14601357020763	2.4275022694847	2.93683715550848	0.0125855340187301	0	1.10411440688446	0	0.747654449822991	3.64358593923537	0.766451761479013	0	13.7501927571058	2.68923265614182	1.56877194828873	0.761140818944527	0	0.181786642486935	17.6040440650289	2.75523472398543	0.0788731038774377	0.00110184526484324	6.07474540270488	0.155419993719949	3.86342488318148	0.907348989686911	1.47034128740195	0	1.40549519398359	0.905406720347845	1.04210008191714	2.04890295765977	1.04376849979215	0	0.00201819045017171	0.652814259958411	0.429391626764987	0	0.162827308252773	1.17524307927985	1.04525176706041	2.62560620915672	2.50361694553469	0.850088210718181	4.34549022401723	1.75494400426453	1.82409350658031	2.35134439537942	0.0352072893554032	7.0633399556707	0
MNX1_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPL_mut.panel	6.16288059879274	13.2925559780318	0.297750296918896	2.19590191623944	0.604286608798898	0.375418232620272	0.0298192743489486	3.56116248786857	3.03441428071694	1.16474700265338	0.20758826879369	0.0371032081083889	12.6622738586191	0.679891310209968	5.59605424044344	1.00966091909826	0.82271744176012	0.242434996285691	5.1729077886755	0.791691455381089	8.46987612874457	9.43395473033152	1.57250924064764	7.76292387567988	0.196683838199022	2.44553267684581	0.491451920084873	0.170612798783302	1.12924907106625	0.00615293679399149	0.0180959029048152	0.389913652385736	0.527654559307343	2.21018850717081	0.963357925988786	0.944497419170792	1.53632831509156	1.93308656776123	0.273377940933995	10.0802614385516	9.93203288076252	0.310882379168484	1.58977554371815	4.06327222487133	1.65855972418203	11.8376078511084	0.368169792756464	1.1688823651453	0.219828457942412	0.858238549153113	0	0.00744167162013609	0.563585543743278	0.593226474818318	3.77573429363091	0.0103455418602658	0.0407680999651519	0.0655482681161396	11.3585240131249	3.92275797407319	10.071689007901	2.11096503026938	1.16351297865173	1.19205272072137	11.5548400862955	2.10610455647637	23.2053890428748	12.5264679303349	0.554515595925752	2.39473429708229	0.820901746907039	0	13.1873438172279	2.08080416692108	1.71810052097578	11.3234328202944	0.0510376129645019	7.79537063537603	2.71014157048249	0.212787832356361	0.00961817279943612	4.92615802014455	17.5426094942266	0.233191619690083	0.0793355644488372	1.34607458636281	0.197193399063928	0.230334959278896	0.699933832280373	0.373045198324054	12.1185722102039	7.68319260156075	0.10816307840063	6.7617685949685	1.97817894272581	10.6806894242054	0.0158142729928252	3.40576600914518	0.640673801707006	2.27512366900199	0.442434515210431	1.8639608112936	0	0.512670570089662	0.0180901072656704	7.04265391051158
MPP_gex	6.94041985915946	93.7925294528857	100	44.1017883571073	10.9556535797525	33.7290117238677	15.9593950212888	69.0803649994679	32.4717330735855	8.27855652333716	12.0637406474254	9.07730727705131	54.7181956988368	21.1347770197838	43.8359814303168	17.7535469156024	78.2448507176413	74.9408645661779	14.7054861887824	69.1768224332009	17.866246240673	27.8204256081502	41.9571501680529	3.26500731945001	20.617221574762	10.7093698046415	25.4458986897122	13.9629401419304	6.30609166265049	54.8574283251404	28.4774145828788	18.908610840883	30.7225714390765	32.0262173981398	38.6146855362184	22.4733064463376	15.2487625143442	33.1358763141693	12.9539512144376	19.7450762033915	28.9876029810392	22.7821350291015	33.2210369672846	40.2485331737917	29.7591220973645	36.8344907650792	20.3276471049349	43.8109522688774	11.4469414062313	29.831191552677	47.7225081963856	62.4521297484496	38.129348995952	40.0431717575936	46.9043663281713	36.663151203718	21.9841553404345	50.3489827590013	36.056070655155	6.00589642387	47.2140344193136	21.2013947275716	5.26766871732755	23.2494258113116	48.4935964553728	53.2275945256061	33.8768885044871	66.2276692942859	35.1788938386576	82.9517780289571	37.4162307027925	47.2976702331748	32.759123201897	21.1345916997187	21.4120128401019	64.933808867923	33.7046987177882	45.3369393123541	18.8095130668777	15.4822016107985	77.6253460881117	19.3311179719256	41.7811883772394	45.3744602176812	45.8135412999143	30.6224048308642	63.9057909299877	25.961508413885	27.6165342683382	15.19482323311	30.0118369607517	14.9257250355343	22.5312597362001	25.8016398900731	100	60.2313409229324	35.2717250848212	22.8926089462039	21.8785893256462	65.5898331113508	16.8044464274711	49.2010883929691	36.0005570434265	66.8570734553785	33.8029821067944	20.220860031222
MSC_gex	22.7550665076037	39.9119796518354	11.0486804856855	13.085928260167	9.21108687955501	23.9635471905348	18.7016269516785	19.8903725364719	4.67967961952771	23.7291640855292	13.9224018492823	31.1452452906277	18.3367753509909	15.0058089165262	12.0598013563962	84.6993062361096	30.1456486617377	52.3666394067382	25.3804675677146	45.9544917392151	24.9989853200736	37.3095993742355	12.6693554855241	11.5334561818342	15.7959255490984	66.2629383998421	10.1588464440759	15.6103588935559	20.8752510875368	38.8346283944249	20.9524500807352	36.4882568878611	21.6196619621474	45.0962820559795	37.8829797123471	8.98170151905465	24.2271748280973	35.5382934094393	44.6508751499102	31.7781608556388	12.0427925604344	52.550868129669	18.5953637619784	16.9030985072299	27.2513550990029	56.4127913540815	37.3459075937668	53.1205189605909	22.0911599265567	15.3540465994218	23.9116473423574	11.1092336099949	28.4849328963463	41.0886644857156	12.943131114944	33.7967652980234	56.5795406392123	21.0133662031745	8.83396253977598	26.9407916700722	31.38832238034	18.268024601087	31.1585166580416	19.2525633414031	4.48506334339926	28.8517210537979	79.074335246486	10.5078933862033	25.036112668897	14.4488265434404	22.4846828910221	19.9947396474045	31.7128768382763	30.791137948382	46.35020410626	14.3706968685705	18.3147132308292	34.2874159934043	13.4528416710338	8.31683993273383	47.7410709881823	14.3878387506676	26.4425672350038	48.7934845691868	33.8573620254778	7.72344834068742	39.7781306613496	16.8991113106443	23.4993674989631	19.7268645177331	12.1285438955497	17.7080744873929	9.92745659754058	19.3239397795913	9.84558972706988	24.6866409628161	22.2160258763715	12.0456322507347	5.82166524430888	8.82672005953987	4.34109699307779	5.15468180336089	9.69952138534736	1.66392223023075	14.7262402397467	23.5794346524334
MSH2_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSH3_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSI1_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTOR_mut.panel	16.4345352748101	1.6374619406621	24.1054187948227	0.701824174881328	0	29.545178838891	0	0	22.4486236528725	0	0.311315693438512	0	3.34275766353416	11.036756638199	0	0	0	6.95426549096581	0	0	0	13.3032912688567	0	0.371797936588559	0	0	0.711678010345478	0.790287802434042	0	0	4.93702590896657	2.24183441489149	0	0	0.294255453733148	0	0	0	0	0	0	0	16.102904230749	37.3730724715773	0	0	0	0	0	0	0	10.6617633706179	8.00200391997757	17.9630196707094	0	8.52025190030965	0.899988908653426	0	0.00241043253552983	5.59735533788972	0	0.213337883060692	0	0	0	9.30802720897988	0.0479396192274029	0	29.1194070752792	0	0	0	0	0	0	0	1.08599489826225	0	0	0	0.0742651338104374	11.0402010923426	1.66482199935889	3.55010303702374	0	3.38159767171501	9.21228097358312	0	14.2193393858276	0	0.995455577414426	0.215238163795718	0.070930018306263	0	0	8.6253017327303	15.4790775324078	0.297927935718481	0.133954700281002	1.68167723818331	28.3148196906	0	0	0.151028681431572	0	2.81285275610248
MYB_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYCN_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYC_mut.panel	6.05445898331144	0.0177723050040582	5.25787168092425	19.0852041572118	0.186303510944381	0.734713900005396	1.04784080949962	0.011191394344758	4.61823982650289	0	0.241595745998516	7.10841059125063	0.0694804511746988	0.230619629641678	1.50509295562523	1.88916028427091	1.61387765151319	3.64911334222225	0	3.72163934523812	0	0.787371585971858	0.0466098960192519	9.16337621722082	1.84308865509742	0.636332595527396	0.414590833432356	2.17074074146653	0.857890509551055	0.101433692331849	0.201357457627041	0.920724057356101	5.12361079698002	5.21254611412152	2.2060582826903	0	0	0	23.4831298270999	0.252928376007071	0	0.363000111448338	4.2251246560916	1.41648229436551	0.00824935525800594	0	0.244927587608129	6.10153446965031	0.0289889397399286	3.05283054110036	9.0059844248732	8.50354952082085	5.226899281547	3.87228330537898	7.32511720590488	9.1658122616332	1.76301497346378	5.43464625780512	12.2281927714665	1.71376356059461	4.93262517694066	3.29446054778717	0	1.53082270993496	2.06455979921708	2.44458958957172	4.8555321294915	0.946354985409456	3.90846368720514	11.7062768178321	0.0247683632484542	0.372987620789155	13.8253230520529	16.736984501295	0.305596731648351	0.0188609804495106	1.07201770388479	2.09970813273618	0	0.385308810831008	5.1519372402866	1.38238780909883	10.4256351136527	3.80763972385023	0.908204806580896	1.0631635382275	0.004477486125493	6.22185912902569	4.7256356521819	3.78371067219385	0.590991427516092	0	0.535445290108663	2.40595283319229	0.56286602612556	0.906808482816243	1.80615355363227	10.8336302053932	2.26797588182477	1.14379899980444	1.88178270308379	27.0319552126723	0	0.0392357633240995	0	7.08132653398252
MYD88_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYH11_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18A_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO5A_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
