feature	bgj398	binimetinib	bkm120	byl719-ljm716	byl719	cgm097	clr457	hdm201	lee011	ljm716	lka136	llm871
ENSG00000131653_cnv.panel	0.0630205511213165	2.79768968556596	0.179227865829941	1.08140138743057	0.600198693693511	0	1.82450841565697	0.0108120547107963	0.0599405506456264	0	0	0.928920292534354
ENSG00000131653_mut.panel	1.82600398220669	2.84030785606876	0.476305850991651	0.0071990583146403	0.35111821027687	2.362796748875	0.00609779829640067	31.9429912635273	1.27393618687694	0	7.80587337594528	0.516373182420091
ENSG00000131759_cnv.panel	0.134929708793331	2.53506125766337	4.30752186868608	0.642768174644398	0.1197205093254	5.45146688090647	2.80710348852244	0.16919112434663	3.93923906180987	2.76845281494569	4.73224795314991	2.89648644356196
ENSG00000131759_mut.panel	13.6042036924779	15.7307366008039	2.11551414530055	12.9925774317297	1.92452570478854	0.364909219405581	2.22619656347954	0.340236865881861	0.147270467434718	54.3296445163134	24.3589297908711	4.85599187402251
ENSG00000132002_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132002_mut.panel	4.49505851608805	0.843386284054921	2.22180643550749	3.24821655257181	5.63545985408573	2.68423737136565	4.49394434029915	0.215670969683389	0.0833894749178814	3.11518143877847	5.63316043065016	0.811999480030816
ENSG00000132141_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132141_mut.panel	0	0.896620042997448	1.39336567819112	1.660342415043	0.466128180695726	3.14646550785297	1.27100925159518	1.15411137215293	0.176200527980207	0.579944092516568	3.04170864238149	0
ENSG00000132155_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132155_mut.panel	0	0.94292745613271	1.56284918276167	0.897544520077736	0.466128180695726	3.14646550785297	0.0251779463916154	1.15411137215293	0.176200527980207	0	0	0
ENSG00000132170_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132170_mut.panel	1.3805069521145	0.213023564903071	2.32314025108402	0.324829434648259	2.62464809392265	11.1741161569828	0	0	0	0	0	4.82741668010417
ENSG00000132475_cnv.panel	0.789795860042021	0	2.1515086347751	0	1.39789809800347	1.50989175562432	2.3787951005565	0.277106936892472	7.4550536755887	0	0	13.6761306279239
ENSG00000132475_mut.panel	0	22.1568228358571	3.87929645117103	0	0	8.15294761449858	0.419278242607094	0	6.31256942479722	0	0	0
ENSG00000132522_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132522_mut.panel	5.3406482543219	0.907701371807337	7.22777319866445	3.12634983207061	1.57113340776186	11.8989892531639	0.417909357062093	10.0786841441651	10.7647466708674	0	0	9.02661464510127
ENSG00000132781_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132781_mut.panel	1.06994812969834	2.2468831976924	1.10285245396647	0	0	0.537154017321088	0	0	0.350335301123536	0	0	0.614214886863386
ENSG00000132964_cnv.panel	0	1.57290526829129	4.36620326779288	5.39504919806293	5.37719890646347	0.870582580879783	6.47643561313236	23.2069611645365	2.52621540139091	0	1.4188808608469	0
ENSG00000132964_mut.panel	0	10.6875215137665	32.1585507021549	23.5488219831134	0.288193328685917	0.195108323783125	15.8692350602198	1.7659487826017	24.2508839608337	0	0	0
ENSG00000133056_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133056_mut.panel	5.35246741664919	4.07730438164765	1.34878455461057	3.94935219264567	0.830650109157087	6.02714798326921	4.77449035650627	0.248910588297398	7.07855467759237	0	0.032166008197719	5.77619470356034
ENSG00000133124_cnv.panel	0.0654471788247503	2.07116178202716	6.53456774925051	10.2075949513908	0.809365153786662	0.120591167130402	14.8114255722491	0.876443521400179	1.66273381074049	0.639994443516836	3.14173243507555	10.9638917909153
ENSG00000133124_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133639_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133703_cnv.panel	0.0976527928840024	0.389018989424057	2.08313080668061	3.31705371560807	10.2962466386883	2.59115960691545	4.88711964734138	4.5402952256713	0.594872534917545	13.1212068344324	4.64767421009148	6.79073740085284
ENSG00000133703_mut.panel	2.42533560498749	21.4384568239919	18.3237770434226	0.300760867556838	0.323043882243778	22.9317667013378	1.2717590724622	1.57116648789055	2.01223166805268	1.59529744834905	1.67591780483107	35.5976834176917
ENSG00000133818_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133818_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133895_cnv.panel	0	1.78087100491044	1.21699069981674	0	0	0	0.103144271235163	0	1.08338703893048	0	0	0
ENSG00000133895_mut.panel	0.0916322331724735	4.60867037895879	0.00220921679643103	0.219378227138561	0.0490415967146724	0.036552948539826	1.38587955902519	0.137372483632039	12.5544652655428	0	0.646125658635459	3.16714699236452
ENSG00000134086_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134086_mut.panel	0.191720016914895	0.00872086543255266	0.0044512354309012	4.17840804037169	2.95501938921681	2.30817292748157	0.347601057749896	0.689745498905369	0.105317026203156	0	0.655201083488339	9.28697585279003
ENSG00000134250_cnv.panel	0.220485622585489	0.0126188795930919	3.77854374742042	0.00268685892545612	0.00409963832688473	0.0365117281085104	0.0715250135448692	0.421243786012225	2.16274388329612	0.17444080923737	0.814642612644767	0.567759992350722
ENSG00000134250_mut.panel	0	6.69060464281299	5.78408326653937	18.9898353982331	0.267658524975943	4.38079738488974	0.107980837071189	0.136584505038773	13.2745841609051	0	6.52637732192992	0
ENSG00000134258_cnv.panel	0.922110622221525	0.291816956432723	0.196514668484356	0.506633032438473	0.659781765194915	0.614373526040278	5.1536730203963	0.192286734474559	2.48657451468105	1.13013928382291	1.6056112070986	11.2434748117588
ENSG00000134323_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134323_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134352_cnv.panel	1.66729250691796	0.000458445937713949	17.5539624210647	0.757117776647563	0	23.4060258302383	0	0.0939315447631808	14.7926511919989	0	6.30190320287134	1.75585255915018
ENSG00000134352_mut.panel	0	1.18084715162442	3.65571221094749	1.33049475475337	0.466128180695726	2.04394176968315	0.0457945952641175	2.89703068820142	1.5964607149687	0	0	0
ENSG00000134371_cnv.panel	2.40528121273723	2.68154528687928	5.33557610878496	3.17554321466338	0.307008200396695	0.878588120733257	5.03574506634661	0.534075952688315	0.00151840310290099	3.89671737391914	0.525378392195124	1.66006661201374
ENSG00000134371_mut.panel	0	18.7748840987356	46.9123444906036	41.4066239000901	0	0.056108361519536	3.5349379306211	5.16204526858234	21.4463338235182	0	0	0
ENSG00000134574_cnv.panel	0	6.68287093745516	0.0789558506760285	0	0	3.76217612054968	0	0	0	0	0	0
ENSG00000134574_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134759_cnv.panel	0	1.06323773458946	0.979289215494892	0	1.61177499827374	1.43835471865667	3.27245367961399	0	0.963900071558478	0	3.0154002038994	0
ENSG00000134759_mut.panel	0	3.17456563264754	6.2928559908225	0.93145810582795	3.48824467950032	0.985084144885064	1.1665392958435	11.3201772928288	0.41636112575549	0	0	0
ENSG00000134817_cnv.panel	0	0	0.94071137784769	0.589101940447256	0.113550201936585	1.26158592847295	1.4247800244389	0	1.36391880353502	0	6.14884208612792	0
ENSG00000134853_cnv.panel	7.26639812978476	0.279050962650022	3.46104573965953	1.18922271838579	1.43185479064275	6.20379500629506	0	0	0.199950585748635	0	0	11.7030282470373
ENSG00000134853_mut.panel	0	1.37413780277579	6.87674290756564	0.604759195868161	0.874059955543849	10.7083452463276	0.737545842321384	0.0507804707075688	1.02384815694381	0	0	0
ENSG00000134899_cnv.panel	2.56973519299008	0.552766931092527	1.61614029852807	0.944850440273643	0.675218667061082	0.110310854259274	0.747857262463178	0.046342379631999	3.27084640046143	2.33108786621282	8.99303986255108e-05	1.56958781742265e-05
ENSG00000134899_mut.panel	0.134929708793331	0.558976536015764	5.8528381795976	0.310006976852993	0.00103005415493498	15.4516715274416	5.56635457558881	12.0647290062629	0.215645174303537	2.76845281494569	1.44970184036049	2.89648644356196
ENSG00000134954_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134954_mut.panel	1.82600398220669	1.32857001291338	0.614441778257088	0	1.45471896521101	2.62176621798102	2.92791566031476	5.9027570248292	0.678579514810077	0	0	0.516373182420091
ENSG00000134982_cnv.panel	1.66729250691796	0.394778982275468	0.471787808558526	0.757117776647563	1.30208993396293	0	0.048996660710973	7.63401212641956	1.26721128861436	0	0.0136121435367097	1.75585255915018
ENSG00000134982_mut.panel	2.74912228555749	0.589649921025407	0.0756573228076156	1.6394188451631	0.399625983745256	0.751879806323591	0.237499830752443	1.44599560302424	2.37465230467061	0.095212598232132	1.59996545020748	0.00541669288581664
ENSG00000135097_cnv.panel	0	0	0.167737286409965	0	0	1.12746954537394	0	0	1.9716878606024	0	0	0
ENSG00000135097_mut.panel	0.0415165222964415	0	0	10.7701719636682	10.3195333195438	0	2.58178917519443	9.68394391058478	0	0.023926167376041	0	2.85507090558362
ENSG00000135100_cnv.panel	0	0	0.167737286409965	0	0	1.12746954537394	0	0	1.9716878606024	0	0	0
ENSG00000135100_mut.panel	25.8870363398209	0.71533992563024	5.95305010906479	0.00134251101713636	0.0630208447370707	4.19101263771376	1.46831068828056	6.72093227269397	0.493364950600379	0	7.16773028504252	4.81712392157179
ENSG00000135111_cnv.panel	0	0	0.167737286409965	0	0	1.12746954537394	0	0	1.9716878606024	0	0	0
ENSG00000135111_mut.panel	1.64755075296228	6.04961813447465	1.09448836246235	1.15293944515729	6.24989762772693	5.21915184922612	7.76371677935032	11.1123920892489	0.126543852269434	0	0.684113921150602	11.7030282470374
ENSG00000135144_cnv.panel	0	0	0.167737286409965	0	0	1.12746954537394	0	0	1.9716878606024	0	0	0
ENSG00000135144_mut.panel	0	0.50961159723338	0.272268120427005	0	0	0.152416986177518	0	0	0.626105537778842	0	0	0
ENSG00000135218_cnv.panel	7.93555043448307	3.98175723349156	3.51722668179935	0.857309001373628	0.00588829025578687	11.6769105420074	13.9833904333275	0.16919112434663	4.43868673741135	0.252837890647314	2.71013989052734	1.2434916239329
ENSG00000135333_cnv.panel	0	0	2.84392676837023	0	0	0	0.337325932962996	8.41831487781397	8.80521169361334	0	14.5348145486809	0
ENSG00000135333_mut.panel	0	0	0.143844127875222	0	0	0.0555282721670593	0	0	1.33646179685283	0	0	0
ENSG00000135341_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135341_mut.panel	1.06994812969834	17.1803384663772	54.7620746415506	5.20463363242621	0.189301443584989	0.211923396685288	10.1572989469296	1.18649332350361	8.16190575534522	0	0.0957051817838838	0.614214886863386
ENSG00000135363_cnv.panel	0	0	0	0	0	3.73809341967836	3.42538458701684	0	0	0	0.233429289006953	0
ENSG00000135363_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000135446_cnv.panel	0	0.343450848723981	0.179427883952282	0.642768174644398	0.168046118902542	0.152416986177518	0.108975218203373	0	3.3395512320804	0	5.47501862618401	0
ENSG00000135446_mut.panel	0	0.550827236095352	0.0817551868617266	0	0	0.0204685590399749	1.53364867850352	0	2.47638723045882	0	0	0
ENSG00000135503_cnv.panel	2.56973519299008	2.14257451191549	2.84392676837023	7.19459896639113e-05	0	3.73809341967836	0.519891880963244	8.41831487781397	5.21451589994932	0	0.237879714511132	1.56958781742265e-05
ENSG00000135503_mut.panel	18.5295034292442	1.07468193566066	1.6963954243322	3.16647091142453	5.66772521489437	9.87183912408343	36.4670293216614	8.38413239895825	11.752876308943	0.932672641577608	14.0517014893394	0.0205187075374127
ENSG00000135605_cnv.panel	0	0.166046544812792	0.655056486913725	0	2.29639290020334	1.12939283629326	0.426263680970153	4.55135701319326	1.41537142613244	3.45600494095115	0.00890912460831746	0
ENSG00000135605_mut.panel	0	0.0502897276446641	3.58612260467486	1.73543236688847	1.92359239971693	0.0159212335396228	0.700983440387308	3.57425529892769	0.0031555955638065	0	100	0
ENSG00000135679_cnv.panel	0	1.00766358562116	0.835620481697472	0.14989127336056	0.590298358285592	0.499566664509316	1.23252607993833	0.497715027646633	0.845057135693692	2.47034626726188	6.33474715642024	0
ENSG00000135679_mut.panel	0.0630205511213165	2.79768968556596	0.179227865829941	1.08140138743057	0.600198693693511	0	1.82450841565697	0.0108120547107963	0.0599405506456264	0	0	0.928920292534354
ENSG00000135903_cnv.panel	1.66729250691796	0.803344033587454	4.11544398977419	0.757117776647563	0	1.5282452100832	0	0.0939315447631808	1.29909072801015	0	6.30190320287134	1.75585255915018
ENSG00000135903_mut.panel	0	22.1568228358571	3.87929645117103	0	0	8.15294761449858	0.419278242607094	0	6.31256942479722	0	0	0
ENSG00000135956_cnv.panel	0.150368727106741	8.45157731343481	3.01967005397179	0	7.64609019430813	12.9375618093966	2.43434875277706	10.9592292318163	9.66673231496242	2.58375165861523	45.3036053796771	2.55731241144581
ENSG00000135956_mut.panel	5.35246741664919	0.168870470492324	2.36021939878434	0.455715609795515	3.2774715447946	1.82785363479955	1.18611178358572	1.90821092218855	0.0689325000393597	0	0	5.77619470356034
ENSG00000136167_cnv.panel	0	0.848026216333322	12.6032488072217	2.31393019575402	0.11569824081035	0.142586681027103	8.03965223357249	10.0291237440709	0.0433568174953668	0	3.05525121125325e-06	0
ENSG00000136167_mut.panel	4.42986937096919	15.9883485269954	7.77707125369004	6.43386787713698	5.54484535781577	0.0096476136631051	9.51051340607744	0.140447637160736	2.59804392722932	16.4255475720076	0.043033381772819	14.8271212149724
ENSG00000136169_cnv.panel	0	0.848026216333322	12.6032488072217	2.31393019575402	0.11569824081035	0.17169446616972	8.03965223357249	10.0291237440709	1.05479374669455	2.33108786621282	0.213104323933407	0
ENSG00000136169_mut.panel	0	0.139955927346182	1.16527142289494	0.0298824312964673	0.197766685729997	0.0790187559479974	0.0416827658463873	0.16020556149698	0.027497952513953	0	1.84729495402037	0
ENSG00000136238_cnv.panel	0	1.62227543136072	3.73678562584687e-05	0	0	8.34232213747086	1.39240255013357	0	4.33546338503423	0	0	0
ENSG00000136238_mut.panel	0	2.87824533968341	11.4402140651739	0	0	2.03895329245604	0.349401146918328	0	1.80066173564376	0	0	0
ENSG00000136352_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136492_cnv.panel	0	0.25411668770872	0.928997231300541	1.00117191407355	1.41293965484865	0	0.0133849770997139	4.94590552038459	1.90181005778159	0	0	0
ENSG00000136492_mut.panel	0.283210642690363	0.094090028272611	4.627453059056	3.99539792372005	5.09774427400169	5.69508678344398	1.07749416397204	8.12051730238804	1.04700154308715	1.63161704310113	4.18282713194917	0.164954210117288
ENSG00000136574_cnv.panel	7.05355960038025	0.611206301470926	0.190801101224245	1.33639337341113	0.535887211761603	0.0359128010135162	5.75331093175988	0.855250759023078	0.00385380325465319	4.34418619710354	0.0436241667481397	7.98974351542928
ENSG00000136634_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000136634_mut.panel	7.26639812978476	0.279050962650022	3.46104573965953	1.18922271838579	1.43185479064275	6.20379500629506	0	0	0.199950585748635	0	0	11.7030282470373
ENSG00000136754_cnv.panel	0	0	0	2.26029676402315	38.4841610909281	0.334950844691514	0	20.1268227950232	0.386029968310504	2.33108786621282	0.814642612644767	0
ENSG00000136754_mut.panel	0	26.2143780570208	48.2152519695224	40.1459147013432	0.483636816490119	8.81794652624643	1.49056866358	2.26771748510026	36.349879223829	0.579944092516568	0.100816110589688	0
ENSG00000136826_cnv.panel	0.283210642690363	0.566971762907443	2.93604423037646	1.40543483247491	1.87111878065686	2.97467362026417	0.170527633129309	0	0.20260088354815	1.63161704310113	1.72017072244508	0.164954210117288
ENSG00000136826_mut.panel	0	1.57637255147224	1.74570506161967	0.815609250210568	13.6450012939679	0.0192386478895257	30.4679186334354	1.28623482002944	3.38917927269604	0	24.3589297908711	0
ENSG00000136936_cnv.panel	0.283210642690363	0.566971762907443	2.93604423037646	1.40543483247491	1.87111878065686	2.97467362026417	0.170527633129309	0	0.20260088354815	1.63161704310113	1.72017072244508	0.164954210117288
ENSG00000136936_mut.panel	0	0.896620042997448	1.39336567819112	0.897544520077736	0.466128180695726	6.94818488956151	3.42538458701684	1.15411137215293	0.176200527980207	0	0.233429289006953	0
ENSG00000136997_cnv.panel	2.85778659059582	0.0822276433344642	0.0459445021365836	0.154506430003424	25.0008923606478	0.619653999586382	0.162001368445467	2.92044141749095	0.0627773014538997	2.43027549112628	7.07272569170823	0.182949407612851
ENSG00000136997_mut.panel	0	0.594826409463234	0.234029815717862	0	0.288193328685917	0.262449685773726	25.4307184472201	0	0.706432189184179	0	0	0
ENSG00000137193_cnv.panel	0	0	0	2.26029676402315	38.4841610909281	0.964540179503786	0	20.1268227950232	5.50182422117458	0	0	0
ENSG00000137193_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137265_cnv.panel	0	0.744666997954576	0.188172863683497	0.681773170299117	25.4566081747522	1.54285277985506	1.68692611351823	9.76823839228964	5.50182422117458	0	0	0
ENSG00000137309_cnv.panel	0	0	0	2.26029676402315	38.4841610909281	0.964540179503786	0	20.1268227950232	5.50182422117458	0	0	0
ENSG00000137309_mut.panel	0	26.2143780570208	70.3541534627145	56.2627348379935	0	0	5.93325045671013	10.1730135275937	47.9810789365915	0	0	0
ENSG00000137497_cnv.panel	0	0.166046544812792	2.33701052911635	0	2.29639290020334	3.05138320525586	0.426263680970153	4.55135701319326	0.284602201120139	3.45600494095115	0.00890912460831746	0
ENSG00000137497_mut.panel	1.87563033514805	1.90240225142831	0.960961782433684	2.88903345042477	3.49794194712782	1.40699230576565	0.0802735515914032	2.51154775060652	2.18806650573755	0	0.444110260445301	1.83964285710389
ENSG00000137693_cnv.panel	0	1.78087100491044	1.21699069981674	0	0	0	0.103144271235163	0	1.08338703893048	0	0	0
ENSG00000137693_mut.panel	0	2.39875635149675	3.92364471319256	0.450599756280545	2.20048613967281	3.56915837468797	0	0.0626528863028982	0.131752257296677	0	5.11174981119623	0
ENSG00000137812_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137869_cnv.panel	0	0	0	0	0	0.0282648588528149	0	0	2.16274388329612	2.33108786621282	0.814642612644767	0
ENSG00000137869_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138081_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138081_mut.panel	0	28.3868925932763	58.4022226745853	55.3562450707594	0.154219059253675	20.084704398714	2.8724330779697	0.546401947118239	40.7023441403719	0	0.0398622672856102	0
ENSG00000138336_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138336_mut.panel	0.347722729165047	0.5914795656551	0.0605115626772852	0	0.681439224160899	0.0709346944986729	1.4247800244389	0.00362362234558458	0.0457161661386502	0.663190928054982	1.44431198792376	4.83338066618319
ENSG00000138363_cnv.panel	1.66729250691796	0	0	0.757117776647563	0	0	0	0.0939315447631808	1.26721128861436	0	6.30190320287134	1.75585255915018
ENSG00000138363_mut.panel	5.9543661558192	2.07481763799655	3.52618126674907	3.17666718769477	7.48131371493992	0.532367862038129	5.06857575157654	8.54464465645015	0.975106698445994	0.801315717775423	0.895912858908831	3.66360122528269
ENSG00000138376_cnv.panel	1.66729250691796	0	0	0.757117776647563	0	0	0	0.0939315447631808	1.26721128861436	0	6.30190320287134	1.75585255915018
ENSG00000138376_mut.panel	0.433231931797283	8.25625490247137	8.96585282541113	0.119097557186511	7.77489795082002	0.189263250910385	2.4730910911964	0.027412244578688	0.148420788919127	4.96407099345129	26.5035544216467	0.728534816670577
ENSG00000138378_cnv.panel	0	0.317198234053333	0.480146289617597	0.604759195868161	0.874059955543849	0	0.737545842321384	0.0507804707075688	1.9510046975225	0	0	0
ENSG00000138378_mut.panel	0	0.0422326622476738	1.60886810315812	0.0071990583146403	2.60413298116976	3.32784896829557	2.71583053640082	30.4828365529534	0.382511194555199	0	7.80587337594528	0
ENSG00000138413_cnv.panel	0	0.172672742689945	0.979289215494892	0	0	1.43835471865667	0.561870003353945	0	0.963900071558478	0	3.80954162636138	0
ENSG00000138413_mut.panel	0.283210642690363	0.0512812497331592	4.39137681116605	5.08099029663909	7.30590599959158	4.43616327808504	2.80077703310091	6.67425974943735	1.94332593966417	1.63161704310113	6.63615177707818	0.164954210117288
ENSG00000138592_cnv.panel	0	0	0	0	0	0.0282648588528149	0	0	2.16274388329612	2.33108786621282	0.814642612644767	0
ENSG00000138592_mut.panel	0.00114696742746134	3.72941318842081	13.6496215365694	3.82604204527377	0.0895373659052634	4.98233159384898	0.14401102329066	0.448632978206242	4.59124608252932	0	1.67252111354675	8.17158357795054
ENSG00000138674_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138674_mut.panel	0	18.919365037294	30.9288085420217	33.1314935884911	3.06961120300635	10.0492993673037	5.27252359824182	9.73198501082624	33.6958643074924	0	31.3102247293135	0
ENSG00000138698_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138698_mut.panel	0	0.514549769389265	0	0	0.288193328685917	0.240679364049813	25.4307184472201	0	0.052483369754282	2.33108786621282	0.814642612644767	0
ENSG00000138795_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138795_mut.panel	1.06994812969834	0.846187462661389	27.5290727187169	0	0	0.149709731123205	4.10381320879869	0	3.13949438665295	0	0	0.614214886863386
ENSG00000139083_cnv.panel	1.18664380116813	1.90577419481924	6.86598112164679	2.28857066601812	2.47796409639705	0.267058026713006	8.19522361881793	0.0628448908250953	2.62714311872638	7.43156221130004	5.21687897181997	0.795474911620444
ENSG00000139083_mut.panel	1.16171943597845	4.01555877304278	37.7302452162706	7.64191678520196	1.49030784006398	4.16569392590189	6.09644578488107	1.09427363006068	19.6461457987159	3.15097890147664	4.53609544202527	1.35000980816585
ENSG00000139144_cnv.panel	7.26639812978476	0.570173968588162	10.9785315228232	2.83309466496993	0.034581521555915	2.105933647906	5.84807605175459	1.61687351412898	5.49236132391477	12.0854740543522	8.49237508279977	11.7030282470373
ENSG00000139144_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139163_cnv.panel	0	0.286389332249152	7.43175777190244	1.01519447944065	0.234550497323119	6.38843793946732e-06	4.61099169265105	0.0705620634076524	0.0744613794363756	10.6873448103523	5.39702012583274	0
ENSG00000139219_cnv.panel	2.56973519299008	2.14257451191549	0	7.19459896639113e-05	0	0	6.28730064635495	0	0.0617253738613096	0	11.9826094914456	1.56958781742265e-05
ENSG00000139219_mut.panel	0.102429239174683	0.535896512771624	3.30362908021941	0.97359070618344	9.776628689715	5.72783365659755	4.79010382892277	29.6494494354673	1.0445418988985	0	0	1.08192564664872
ENSG00000139263_cnv.panel	0	2.3691830717207	1.25063369786329	0.642768174644398	0.168046118902542	0	0.108975218203373	0	3.1764005628052	0	5.47501862618401	0
ENSG00000139263_mut.panel	0.134929708793331	16.4900194255453	49.1658221903633	42.2945548228061	0.544235841203948	1.3958730244346	1.16695429960319	6.5061432139244	29.0182416516155	2.76845281494569	5.86102936824121	2.89648644356196
ENSG00000139618_cnv.panel	1.3805069521145	0.231307361106477	14.1055556909307	0.447588593264063	1.9018933743287	3.97920544433765	8.03965223357249	10.0291237440709	0.0433568174953668	0	3.05525121125325e-06	4.82741668010417
ENSG00000139618_mut.panel	0.000986617780524086	3.10642530567164	0.0593235737754196	20.0622390721787	0.227268716865161	2.55454543792336	0.252824114451743	1.06090567568486	0.00770756288086556	2.76845281494569	0.273439643786652	0.0170940454246679
ENSG00000139687_cnv.panel	1.49000932763514	0.103008277689866	0.971644650710903	2.31393019575402	0.0318045987879194	0.0316533754992051	0.130395285085121	16.9593420586593	0.473951992819073	1.33918954703027	0.000102875709773985	16.063829477331
ENSG00000139687_mut.panel	4.0930329773053	8.79084719859365	14.0004911998413	0.100687252388117	2.43640104850445	6.20613781725363	7.42692519689272	0.0196808650399484	34.2591630502443	15.6662079646484	1.83278376120779	3.2780568563782
ENSG00000139718_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139718_mut.panel	10.1318672771186	2.95274290677925	0.145948982621347	0.663123064184137	0.39335412110692	10.8069501555303	0.119376224849784	0.00186275268398571	0.0133329171952937	0.0478772502244947	6.92461097247092	0.343133557430816
ENSG00000139842_cnv.panel	2.56973519299008	0.552766931092527	1.61614029852807	0.944850440273643	0.675218667061082	0.00750692297879879	0.747857262463178	0.0107921882004111	1.49596070991884	0	0.691736889824357	1.56958781742265e-05
ENSG00000139842_mut.panel	0	16.5087220933679	44.5866677747076	30.2979222576897	1.2876520557188	0.056108361519536	2.4998287162777	1.49557585323793	26.1503266517439	0	0	0
ENSG00000140262_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140262_mut.panel	0	0.145126743044169	3.15590781843402	0.000983747659949956	7.15611686304654	4.04053839080021	3.56147333015726	2.46453609830297	0.749374925513387	0	24.3589297908711	0
ENSG00000140332_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140332_mut.panel	1.82600398220669	17.3323262767646	47.6975793884977	41.4066239000901	1.45471896521101	0.00512471354308945	2.31471969011792	9.5131961778653	27.5535083759889	0	0	0.516373182420091
ENSG00000140396_cnv.panel	5.70644947620101	1.49148026567723	7.11582174136457	1.02798559797776	0.873977581214718	1.62905608415315	2.16063330483685	0.386892024271472	0.0793726502514887	1.49182035883921	1.32838111328189	0.133849540253353
ENSG00000140396_mut.panel	0	2.89279742809696	0.484344452796861	6.82423284068838	0.690158239333202	8.43243533682125	0.142945339082551	2.74644277454192	1.31181334113826	0	0.0551123427922348	0
ENSG00000140443_cnv.panel	0	0.395340575237864	0.854644201222838	0	0	0	0	0	0.00388885698141913	0	0	0
ENSG00000140443_mut.panel	0	1.10393099824895	1.21834040811059	4.08858465112546	0.00375961654547916	2.88696895544449	2.29331842665381	0.116389333409904	2.79195981648764	0	8.39263175105368	0
ENSG00000140464_cnv.panel	0	0	0	0	0	3.73809341967836	3.42538458701684	0	0	0	0.233429289006953	0
ENSG00000140464_mut.panel	9.71047786197282	0.0437747350295354	1.92340819814666	4.17659355160655	0.0347313842091989	0.000237092396764731	1.90084535122504	2.65948856913331	0.248943563861279	0	0.192111184865364	24.0257102816577
ENSG00000140538_cnv.panel	0	0.803344033587454	4.11544398977419	0	0	1.5282452100832	0	0	7.53146136200137	0	0	0
ENSG00000140538_mut.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140564_cnv.panel	0	0.340424652442185	2.28635467014938	0	0	0	0.704103227656484	0	5.41590536605205	0	0	0
ENSG00000140564_mut.panel	0	2.19960846559583	6.64286551884637	8.80318497742842	5.83281956573647	1.73492657637583	8.14751242511061	2.04612892219941	9.47754023665046	0	0.0434244992433122	0
ENSG00000140577_cnv.panel	0	0.340424652442185	2.28635467014938	0	0	0	0.704103227656484	0	5.41590536605205	0	0	0
ENSG00000140577_mut.panel	0.0630205511213165	2.41329793953874	0.303125168130046	0.0028195356109406	1.84186658470177	7.03726301110122	0.429426225069613	8.41349307626334	1.76588395787916	0.896137693134422	5.81019277381043	0.928920292534354
ENSG00000140836_cnv.panel	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140836_mut.panel	0.2397778086148	2.03646337918023	0.146036663688634	5.02906051375688	0.0594721077264694	9.43152870238383	0.0405711109887651	1.84381110593796	3.50123380018304	5.59430281548439	3.74659738084173	1.03297934589388
